trade_idx,mode,param,old,new,reason,sample_size,recent_pnl,recent_expectancy,recent_win_rate,recent_drawdown,deadband,direction,explain
1067,B,session_cap,2.0,3.0,RECOVER,10,615.0,61.5,0.2,-154.0,40.0,risk_up,Streak over -> cap back to default.
1072,B,size_mult,0.75,1.0,RECOVER,10,428.0,42.8,0.2,-385.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
1072,B,session_cap,3.0,2.0,STREAK,10,428.0,42.8,0.2,-385.0,40.0,risk_down,5 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1073,B,cooldown_skips,0.0,2.0,DD,10,-21.0,-2.1,0.1,-569.0,40.0,risk_down,"Rolling drawdown $-569 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1077,B,session_cap,2.0,3.0,RECOVER,10,1005.0,100.5,0.3,-477.0,40.0,risk_up,Streak over -> cap back to default.
1082,B,session_cap,3.0,2.0,STREAK,10,1115.0,111.5,0.3,-275.0,40.0,risk_down,5 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1087,B,session_cap,2.0,3.0,RECOVER,10,1375.0,137.5,0.2,-339.0,40.0,risk_up,Streak over -> cap back to default.
1092,B,session_cap,3.0,2.0,STREAK,10,1374.0,137.4,0.2,-276.0,40.0,risk_down,5 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1093,B,size_mult,1.0,1.25,HOT,10,1819.0,181.9,0.3,-276.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $182) -> cranks heat UP (this is the hunting behavior).
1094,B,min_score,8.0,7.0,RECOVER,10,2499.0,249.9,0.4,-276.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1098,B,cooldown_skips,0.0,2.0,DD,10,195.0,19.5,0.2,-663.0,40.0,risk_down,"Rolling drawdown $-663 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1099,B,session_cap,2.0,3.0,RECOVER,10,855.0,85.5,0.3,-663.0,40.0,risk_up,Streak over -> cap back to default.
1101,B,min_score,7.0,6.0,RECOVER,10,1500.0,150.0,0.4,-663.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1102,B,size_mult,1.25,1.5,HOT,10,1512.0,151.2,0.4,-663.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $151) -> cranks heat UP (this is the hunting behavior).
1103,B,cooldown_skips,0.0,2.0,DD,10,4745.0,474.5,0.4,-663.0,40.0,risk_down,"Rolling drawdown $-663 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1106,B,min_score,6.0,0.0,RECOVER,10,4435.0,443.5,0.4,-388.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1106,B,session_cap,3.0,4.0,RECOVER,10,4435.0,443.5,0.4,-388.0,40.0,risk_up,Streak over -> cap back to default.
1112,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,4669.0,466.9,0.3,-308.0,40.0,risk_down,Day P&L $-227 below -200.0 -> half size for the rest of today.
1122,B,session_cap,4.0,3.0,STREAK,10,1978.0,197.8,0.3,-127.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1128,B,session_cap,3.0,4.0,RECOVER,10,3888.0,388.8,0.4,-115.0,40.0,risk_up,Streak over -> cap back to default.
1131,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,4946.0,494.6,0.6,-153.0,40.0,risk_down,Day P&L $-245 below -200.0 -> half size for the rest of today.
1140,B,cooldown_skips,0.0,2.0,DD,10,2953.0,295.3,0.5,-423.0,40.0,risk_down,"Rolling drawdown $-423 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1140,B,session_cap,4.0,3.0,STREAK,10,2953.0,295.3,0.5,-423.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1140,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2953.0,295.3,0.5,-423.0,40.0,risk_down,Day P&L $-290 below -200.0 -> half size for the rest of today.
1145,B,cooldown_skips,0.0,2.0,DD,10,974.0,97.4,0.2,-541.0,40.0,risk_down,"Rolling drawdown $-541 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1145,B,min_score,0.0,6.0,WR_LOW,10,974.0,97.4,0.2,-541.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1146,B,session_cap,3.0,4.0,RECOVER,10,974.0,97.4,0.2,-449.0,40.0,risk_up,Streak over -> cap back to default.
1150,B,min_score,6.0,0.0,RECOVER,10,1998.0,199.8,0.4,-250.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1155,B,session_cap,4.0,3.0,STREAK,10,1623.0,162.3,0.4,-154.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1156,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,943.0,94.3,0.3,-246.0,40.0,risk_down,Day P&L $-228 below -200.0 -> half size for the rest of today.
1158,B,cooldown_skips,0.0,2.0,DD,10,393.0,39.3,0.2,-429.0,40.0,risk_down,"Rolling drawdown $-429 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1158,B,min_score,0.0,6.0,WR_LOW,10,393.0,39.3,0.2,-429.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1158,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,393.0,39.3,0.2,-429.0,40.0,risk_down,Day P&L $-293 below -200.0 -> half size for the rest of today.
1159,B,size_mult,1.5,1.25,EXP_NEG,10,-16.0,-1.6,0.2,-850.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-2 vs base $125, band $40) -> turn heat down."
1160,B,session_cap,3.0,2.0,STREAK,10,-329.0,-32.9,0.1,-917.0,40.0,risk_down,9 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1163,B,cooldown_skips,0.0,2.0,DD,10,797.0,79.7,0.2,-802.0,40.0,risk_down,"Rolling drawdown $-802 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1163,B,min_score,6.0,7.0,WR_LOW,10,797.0,79.7,0.2,-802.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1166,B,size_mult,1.25,1.5,HOT,10,1962.0,196.2,0.3,-579.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $196) -> cranks heat UP (this is the hunting behavior).
1166,B,session_cap,2.0,3.0,RECOVER,10,1962.0,196.2,0.3,-579.0,40.0,risk_up,Streak over -> cap back to default.
1168,B,min_score,7.0,6.0,RECOVER,10,3322.0,332.2,0.5,-103.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1171,B,session_cap,3.0,4.0,RECOVER,10,4133.0,413.3,0.6,-103.0,40.0,risk_up,Streak over -> cap back to default.
1173,B,min_score,6.0,0.0,RECOVER,10,3690.0,369.0,0.6,-183.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1173,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,3690.0,369.0,0.6,-183.0,40.0,risk_down,Day P&L $-290 below -200.0 -> half size for the rest of today.
1182,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2368.0,236.8,0.3,-195.0,40.0,risk_down,Day P&L $-293 below -200.0 -> half size for the rest of today.
1187,B,cooldown_skips,0.0,2.0,DD,10,2851.0,285.1,0.3,-407.0,40.0,risk_down,"Rolling drawdown $-407 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1187,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2851.0,285.1,0.3,-407.0,40.0,risk_down,Day P&L $-470 below -200.0 -> half size for the rest of today.
1190,B,min_score,0.0,6.0,WR_LOW,10,1742.0,174.2,0.2,-407.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1192,B,cooldown_skips,0.0,2.0,DD,10,2001.0,200.1,0.3,-407.0,40.0,risk_down,"Rolling drawdown $-407 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1192,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2001.0,200.1,0.3,-407.0,40.0,risk_down,Day P&L $-290 below -200.0 -> half size for the rest of today.
1195,B,min_score,6.0,0.0,RECOVER,10,1902.0,190.2,0.4,-303.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1197,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2702.0,270.2,0.5,-205.0,40.0,risk_down,Day P&L $-290 below -200.0 -> half size for the rest of today.
1205,B,cooldown_skips,0.0,2.0,DD,10,2035.0,203.5,0.4,-457.0,40.0,risk_down,"Rolling drawdown $-457 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1205,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2035.0,203.5,0.4,-457.0,40.0,risk_down,Day P&L $-217 below -200.0 -> half size for the rest of today.
1210,B,cooldown_skips,0.0,2.0,DD,10,1550.0,155.0,0.3,-480.0,40.0,risk_down,"Rolling drawdown $-480 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1211,B,min_score,0.0,6.0,WR_LOW,10,953.0,95.3,0.2,-480.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1211,B,session_cap,4.0,3.0,STREAK,10,953.0,95.3,0.2,-480.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1216,B,min_score,6.0,0.0,RECOVER,10,2440.0,244.0,0.4,-106.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1218,B,session_cap,3.0,2.0,STREAK,10,2093.0,209.3,0.3,-70.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1223,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2753.0,275.3,0.3,-254.0,40.0,risk_down,Day P&L $-290 below -200.0 -> half size for the rest of today.
1224,B,min_score,0.0,6.0,WR_LOW,10,1564.0,156.4,0.2,-242.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1226,B,session_cap,2.0,3.0,RECOVER,10,2176.0,217.6,0.3,-207.0,40.0,risk_up,Streak over -> cap back to default.
1230,B,min_score,6.0,0.0,RECOVER,10,2635.0,263.5,0.4,-210.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1232,B,session_cap,3.0,4.0,RECOVER,10,2630.0,263.0,0.3,-210.0,40.0,risk_up,Streak over -> cap back to default.
1233,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2582.0,258.2,0.3,-232.0,40.0,risk_down,Day P&L $-371 below -200.0 -> half size for the rest of today.
1239,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,5407.0,540.7,0.5,-252.0,40.0,risk_down,Day P&L $-403 below -200.0 -> half size for the rest of today.
1241,B,cooldown_skips,0.0,2.0,DD,10,4900.0,490.0,0.4,-400.0,40.0,risk_down,"Rolling drawdown $-400 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1242,B,session_cap,4.0,3.0,STREAK,10,2635.0,263.5,0.3,-565.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1245,B,min_score,0.0,6.0,WR_LOW,10,2130.0,213.0,0.2,-836.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1245,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2130.0,213.0,0.2,-836.0,40.0,risk_down,Day P&L $-278 below -200.0 -> half size for the rest of today.
1246,B,cooldown_skips,0.0,2.0,DD,10,1498.0,149.8,0.1,-879.0,40.0,risk_down,"Rolling drawdown $-879 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1247,B,session_cap,3.0,4.0,RECOVER,10,2138.0,213.8,0.2,-879.0,40.0,risk_up,Streak over -> cap back to default.
1248,B,size_mult,1.5,1.25,EXP_NEG,10,-664.0,-66.4,0.1,-628.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-66 vs base $134, band $40) -> turn heat down."
1250,B,min_score,6.0,7.0,WR_LOW,10,-324.0,-32.4,0.1,-479.0,40.0,risk_down,Win rate 10% below floor 25% -> only take higher-quality setups.
1251,B,cooldown_skips,0.0,2.0,DD,10,276.0,27.6,0.2,-421.0,40.0,risk_down,"Rolling drawdown $-421 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1255,B,min_score,7.0,8.0,WR_LOW,10,527.0,52.7,0.2,-421.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1255,B,session_cap,4.0,3.0,STREAK,10,527.0,52.7,0.2,-421.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1256,B,cooldown_skips,0.0,2.0,DD,10,547.0,54.7,0.2,-421.0,40.0,risk_down,"Rolling drawdown $-421 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1257,B,size_mult,1.25,1.0,EXP_NEG,10,-76.0,-7.6,0.1,-243.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-8 vs base $133, band $40) -> turn heat down."
1260,B,session_cap,3.0,4.0,RECOVER,10,2820.0,282.0,0.2,-428.0,40.0,risk_up,Streak over -> cap back to default.
1262,B,size_mult,1.0,1.25,HOT,10,2209.0,220.9,0.1,-278.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $221) -> cranks heat UP (this is the hunting behavior).
1266,B,min_score,8.0,7.0,RECOVER,10,3999.0,399.9,0.4,-207.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1267,B,size_mult,1.25,1.5,HOT,10,3941.0,394.1,0.4,-207.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $394) -> cranks heat UP (this is the hunting behavior).
1271,B,min_score,7.0,6.0,RECOVER,10,4474.0,447.4,0.5,-92.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1276,B,session_cap,4.0,3.0,STREAK,10,3852.0,385.2,0.3,-217.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1277,B,min_score,6.0,0.0,RECOVER,10,4472.0,447.2,0.4,-217.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1282,B,min_score,0.0,6.0,WR_LOW,10,4749.0,474.9,0.2,-178.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1283,B,session_cap,3.0,2.0,STREAK,10,4814.0,481.4,0.2,-204.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1287,B,cooldown_skips,0.0,2.0,DD,10,4141.0,414.1,0.1,-474.0,40.0,risk_down,"Rolling drawdown $-474 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1287,B,min_score,6.0,7.0,WR_LOW,10,4141.0,414.1,0.1,-474.0,40.0,risk_down,Win rate 10% below floor 25% -> only take higher-quality setups.
1288,B,session_cap,2.0,3.0,RECOVER,10,6582.0,658.2,0.2,-474.0,40.0,risk_up,Streak over -> cap back to default.
1292,B,min_score,7.0,8.0,WR_LOW,10,2526.0,252.6,0.2,-269.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1294,B,session_cap,3.0,2.0,STREAK,10,2449.0,244.9,0.2,-218.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1300,B,size_mult,1.5,1.25,EXP_NEG,10,-114.0,-11.4,0.1,-333.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-11 vs base $141, band $40) -> turn heat down."
1304,B,session_cap,2.0,3.0,RECOVER,10,1221.0,122.1,0.2,-393.0,40.0,risk_up,Streak over -> cap back to default.
1305,B,size_mult,1.25,1.5,HOT,10,1639.0,163.9,0.3,-393.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $164) -> cranks heat UP (this is the hunting behavior).
1309,B,min_score,8.0,7.0,RECOVER,10,2137.0,213.7,0.4,-195.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1309,B,session_cap,3.0,4.0,RECOVER,10,2137.0,213.7,0.4,-195.0,40.0,risk_up,Streak over -> cap back to default.
1312,B,cooldown_skips,0.0,2.0,DD,10,2033.0,203.3,0.5,-709.0,40.0,risk_down,"Rolling drawdown $-709 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1312,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2033.0,203.3,0.5,-709.0,40.0,risk_down,Day P&L $-1049 below -200.0 -> half size for the rest of today.
1314,B,min_score,7.0,6.0,RECOVER,10,1925.0,192.5,0.5,-709.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1317,B,cooldown_skips,0.0,2.0,DD,10,1579.0,157.9,0.4,-709.0,40.0,risk_down,"Rolling drawdown $-709 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1317,B,session_cap,4.0,3.0,STREAK,10,1579.0,157.9,0.4,-709.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1320,B,min_score,6.0,0.0,RECOVER,10,2248.0,224.8,0.4,-709.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1324,B,session_cap,3.0,2.0,STREAK,10,1317.0,131.7,0.2,-230.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1325,B,min_score,0.0,6.0,WR_LOW,10,1395.0,139.5,0.2,-143.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1330,B,size_mult,1.5,1.25,EXP_NEG,10,-279.0,-27.9,0.0,-257.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-28 vs base $141, band $40) -> turn heat down."
1330,B,min_score,6.0,7.0,WR_LOW,10,-279.0,-27.9,0.0,-257.0,40.0,risk_down,Win rate 0% below floor 25% -> only take higher-quality setups.
1331,B,cooldown_skips,0.0,2.0,DD,10,-466.0,-46.6,0.0,-407.0,40.0,risk_down,"Rolling drawdown $-407 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1332,B,session_cap,2.0,3.0,RECOVER,10,181.0,18.1,0.1,-384.0,40.0,risk_up,Streak over -> cap back to default.
1334,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2399.0,239.9,0.2,-430.0,40.0,risk_down,Day P&L $-534 below -200.0 -> half size for the rest of today.
1335,B,size_mult,1.25,1.5,HOT,10,2391.0,239.1,0.2,-452.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $239) -> cranks heat UP (this is the hunting behavior).
1335,B,min_score,7.0,8.0,WR_LOW,10,2391.0,239.1,0.2,-452.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1336,B,cooldown_skips,0.0,2.0,DD,10,2311.0,231.1,0.2,-544.0,40.0,risk_down,"Rolling drawdown $-544 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1337,B,session_cap,3.0,2.0,STREAK,10,1973.0,197.3,0.2,-973.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1341,B,cooldown_skips,0.0,2.0,DD,10,2026.0,202.6,0.2,-1165.0,40.0,risk_down,"Rolling drawdown $-1165 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1343,B,size_mult,1.5,1.25,EXP_NEG,10,-670.0,-67.0,0.1,-746.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-67 vs base $141, band $40) -> turn heat down."
1343,B,session_cap,2.0,3.0,RECOVER,10,-670.0,-67.0,0.1,-746.0,40.0,risk_up,Streak over -> cap back to default.
1350,B,session_cap,3.0,4.0,RECOVER,10,1231.0,123.1,0.3,-58.0,40.0,risk_up,Streak over -> cap back to default.
1351,B,size_mult,1.25,1.5,HOT,10,1944.0,194.4,0.4,-58.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $194) -> cranks heat UP (this is the hunting behavior).
1351,B,min_score,8.0,7.0,RECOVER,10,1944.0,194.4,0.4,-58.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1354,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,1215.0,121.5,0.3,-247.0,40.0,risk_down,Day P&L $-217 below -200.0 -> half size for the rest of today.
1355,B,session_cap,4.0,3.0,STREAK,10,1215.0,121.5,0.3,-270.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1356,B,min_score,7.0,6.0,RECOVER,10,1529.0,152.9,0.4,-270.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1361,B,min_score,6.0,0.0,RECOVER,10,2374.0,237.4,0.4,-258.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1361,B,session_cap,3.0,4.0,RECOVER,10,2374.0,237.4,0.4,-258.0,40.0,risk_up,Streak over -> cap back to default.
1365,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,2345.0,234.5,0.4,-298.0,40.0,risk_down,Day P&L $-344 below -200.0 -> half size for the rest of today.
1368,B,min_score,0.0,6.0,WR_LOW,10,1986.0,198.6,0.2,-299.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1373,B,min_score,6.0,7.0,WR_LOW,10,1472.0,147.2,0.2,-92.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1374,B,session_cap,4.0,3.0,STREAK,10,1510.0,151.0,0.2,-107.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1379,B,min_score,7.0,6.0,RECOVER,10,4649.0,464.9,0.4,-107.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1379,B,session_cap,3.0,4.0,RECOVER,10,4649.0,464.9,0.4,-107.0,40.0,risk_up,Streak over -> cap back to default.
1382,B,cooldown_skips,0.0,2.0,DD,10,4714.0,471.4,0.5,-471.0,40.0,risk_down,"Rolling drawdown $-471 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1382,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,4714.0,471.4,0.5,-471.0,40.0,risk_down,Day P&L $-716 below -200.0 -> half size for the rest of today.
1384,B,min_score,6.0,0.0,RECOVER,10,4574.0,457.4,0.5,-678.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1387,B,cooldown_skips,0.0,2.0,DD,10,2664.0,266.4,0.5,-678.0,40.0,risk_down,"Rolling drawdown $-678 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1390,B,session_cap,4.0,3.0,STREAK,10,824.0,82.4,0.3,-678.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1391,B,min_score,0.0,6.0,WR_LOW,10,305.0,30.5,0.2,-207.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
1396,B,session_cap,3.0,4.0,RECOVER,10,1727.0,172.7,0.3,-251.0,40.0,risk_up,Streak over -> cap back to default.
1398,B,min_score,6.0,0.0,RECOVER,10,2616.0,261.6,0.4,-251.0,40.0,risk_up,Win rate normalized -> relax selectivity back toward default.
1402,B,cooldown_skips,0.0,2.0,DD,10,1192.0,119.2,0.3,-538.0,40.0,risk_down,"Rolling drawdown $-538 beyond trigger -400.0 -> sit out 2 trades to confirm it's drift, not noise."
1402,B,session_cap,4.0,3.0,STREAK,10,1192.0,119.2,0.3,-538.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
1402,B,day_risk_mult,1.0,0.5,DAY_LOSS,10,1192.0,119.2,0.3,-538.0,40.0,risk_down,Day P&L $-650 below -200.0 -> half size for the rest of today.
1403,B,min_score,0.0,6.0,WR_LOW,10,513.0,51.3,0.2,-630.0,40.0,risk_down,Win rate 20% below floor 25% -> only take higher-quality setups.
